"Discount";"Sales";"Age";"Prev_Purch";"Loyalty_card"
0;1590;56;6;1
0;1500;51;3;0
0;1485;49;2;0
0;1749;61;2;1
0;1522;55;4;0
0;1451;46;3;0
1;1563;44;4;1
1;1519;48;6;1
0;1475;50;4;0
1;1604;50;4;1
0;1757;62;3;1
1;1416;46;5;0
0;1460;46;2;0
0;1541;48;5;1
1;1485;43;6;1
1;1529;44;5;1
1;1311;53;8;0
1;1620;73;8;0
0;1402;38;2;0
1;1653;57;5;1
0;1420;43;3;0
1;1600;60;7;1
0;1406;55;7;0
0;1551;43;3;1
1;1581;71;8;0
0;1650;53;1;1
0;1727;63;5;1
1;1690;62;6;1
1;1648;56;5;1
0;1579;58;3;0
0;1399;50;6;0
1;1495;58;8;1
0;1549;53;6;1
0;1430;45;4;0
1;1507;35;3;1
0;1640;63;3;0
0;1373;43;5;0
1;1356;27;7;1
0;1801;66;4;1
1;1610;56;6;1
1;1568;48;5;1
1;1483;43;6;1
1;1699;57;3;1
0;1632;51;2;1
1;1459;50;5;0
0;1507;54;4;0
1;1528;38;3;1
1;1556;51;6;1
1;1497;52;7;1
1;1619;54;5;1
0;1598;57;6;1
0;1391;41;4;0
1;1592;51;5;1
0;1594;48;2;1
1;1152;59;10;0
0;1670;54;0;1
0;1595;57;6;1
1;1508;47;6;1
1;1413;42;7;1
1;1829;65;2;1
0;1483;41;5;1
0;1666;59;5;1
0;1468;61;7;0
1;1558;44;4;1
0;1483;33;3;1
0;1360;28;3;0
0;1493;50;2;0
0;1660;55;3;1
1;1500;45;6;1
1;1718;64;6;1
0;1671;55;2;1
0;1522;43;4;1
0;1422;40;1;0
1;1613;53;5;1
1;1462;63;9;1
0;1495;50;2;0
1;1345;49;7;0
1;1506;41;5;1
0;1901;71;3;1
1;1600;59;4;0
0;1462;53;5;0
1;1518;42;5;1
1;1492;29;4;1
0;1564;57;2;0
1;1499;40;5;1
0;1485;54;5;0
0;1563;60;5;0
0;1770;63;2;1
1;1289;49;9;1
1;1573;59;7;1
0;1546;43;2;1
1;1638;53;4;1
0;1498;55;5;0
1;1652;56;5;1
1;1418;41;4;0
0;1499;44;5;1
0;1797;71;2;0
0;1447;45;2;0
1;1516;48;6;1
1;1295;52;8;0
1;1356;49;7;0
0;1609;52;4;1
0;1712;67;3;0
0;1588;59;3;0
1;1691;59;5;1
1;1367;45;6;0
1;1356;44;6;0
0;1643;62;3;0
1;1335;63;10;1
1;1438;46;7;1
1;1501;52;7;1
0;1479;53;5;0
1;1492;27;4;1
1;1389;48;8;1
0;1394;35;2;0
0;1638;52;2;1
1;1419;42;7;1
0;1451;48;4;0
1;1465;50;5;0
1;1409;49;6;0
0;1541;44;4;1
0;1516;50;6;1
1;1531;40;4;1
1;1494;31;4;1
0;1800;70;6;1
0;1697;58;3;1
0;1637;64;4;0
0;1506;44;5;1
0;1421;40;0;0
0;1458;46;2;0
1;1402;47;6;0
0;1615;55;5;1
0;1431;48;5;0
1;1475;51;5;0
1;1693;56;3;1
1;1319;36;6;0
0;1539;48;5;1
1;1445;53;6;0
1;1682;57;4;1
0;1434;46;4;0
0;1467;47;1;0
0;1442;54;6;0
1;1571;43;3;1
0;1432;43;3;0
1;1570;57;4;0
0;1407;44;4;0
0;1411;62;8;0
1;1442;46;7;1
0;1283;44;7;0
1;1533;44;5;1
1;1388;49;8;1
1;1667;55;4;1
0;1674;64;0;0
1;1575;50;5;1
1;1685;67;5;0
0;1769;66;5;1
1;1446;45;4;0
1;1372;45;6;0
0;1848;67;2;1
1;1487;51;7;1
0;1764;64;4;1
1;1137;45;10;1
0;1490;52;4;0
1;1556;42;3;1
0;1547;42;2;1
0;1497;51;3;0
0;1600;61;4;0
0;1489;29;2;1
1;1741;65;6;1
0;1636;63;4;0
0;1640;55;4;1
0;1334;43;6;0
0;1728;69;7;1
1;1648;56;5;1
1;1627;55;5;1
1;1475;36;5;1
0;1623;56;5;1
1;1628;67;8;1
1;1342;43;6;0
1;1115;42;9;0
0;1512;36;2;1
1;1435;36;6;1
1;1331;62;9;0
0;1394;54;7;0
0;1620;60;2;0
0;1501;53;4;0
0;1570;59;4;0
1;1189;37;8;0
1;1406;44;5;0
0;1526;37;1;1
1;1390;49;8;1
0;1853;67;2;1
1;1566;53;6;1
0;1395;39;3;0
0;1699;58;3;1
1;1411;48;6;0
1;1487;51;7;1
0;1235;47;8;0
0;1376;42;5;0
0;1523;53;3;0
1;1414;42;7;1
0;1844;70;5;1
1;1523;54;7;1
1;1505;35;4;1
0;1747;67;6;1
0;1502;59;6;0
1;1631;67;8;1
0;1639;53;3;1
1;1609;62;5;0
0;1532;37;2;1
1;1578;50;5;1
1;1352;43;8;1
1;1275;50;8;0
1;1693;56;3;1
1;1709;67;7;1
0;1523;42;4;1
0;1630;65;5;0
0;1417;42;3;0
0;1499;52;3;0
0;1612;50;2;1
0;1374;42;5;0
0;1413;42;3;0
0;1385;28;1;0
1;1773;65;5;1
1;1623;57;6;1
1;1547;39;2;1
0;1510;55;4;0
1;1530;44;5;1
0;1547;59;5;0
0;1972;74;2;1
0;1548;57;4;0
0;1372;43;5;0
1;1410;45;5;0
1;1472;56;8;1
0;1394;36;2;0
0;1550;43;2;1
0;1601;52;4;1
1;1574;53;6;1
0;1340;44;6;0
1;1371;46;6;0
0;1706;66;2;0
0;1625;54;4;1
0;1390;36;3;0
0;1553;62;6;0
1;1521;68;8;0
1;1399;54;7;0
0;1578;51;5;1
0;1515;53;3;0
0;1494;48;0;0
1;1636;53;4;1
0;1561;44;3;1
1;1669;61;6;1
0;1502;55;5;0
0;1452;46;2;0
1;1413;42;7;1
0;1495;32;2;1
1;1700;58;4;1
0;1544;39;1;1
1;1275;40;7;0
0;1592;51;4;1
1;1378;52;7;0
1;1541;64;7;0
0;1403;41;4;0
0;1342;44;6;0
1;1213;42;8;0
0;1801;65;3;1
1;1325;54;8;0
1;1263;48;9;1
1;1567;55;3;0
1;1529;38;3;1
1;1596;60;7;1
0;1562;56;2;0
0;1420;57;7;0
1;1393;40;7;1
1;1635;53;4;1
1;1236;43;9;1
0;1422;42;3;0
0;1374;42;5;0
0;1594;53;5;1
1;1464;46;2;0
1;1553;58;5;0
1;1603;53;5;1
0;1504;56;5;0
0;1585;62;5;0
1;1276;37;7;0
1;1575;46;4;1
0;1834;67;2;1
1;1571;53;6;1
1;1519;54;7;1
1;1524;39;4;1
0;1801;66;4;1
1;1496;46;6;1
0;1601;49;3;1
1;1253;44;9;1
0;1534;41;3;1
0;1507;51;2;0
1;1504;46;6;1
0;1573;47;3;1
0;1573;67;7;0
1;1765;65;5;1
0;1628;56;5;1
0;1575;44;1;1
0;1406;39;3;0
0;1641;54;3;1
1;1487;45;6;1
0;1633;61;2;0
0;1724;61;4;1
0;1650;58;5;1
0;1482;57;6;0
1;1234;45;8;0
1;1428;44;7;1
0;1515;38;2;1
1;1701;71;8;1
1;1443;48;5;0
1;1590;55;6;1
1;1794;66;5;1
1;1555;61;6;0
0;1482;49;2;0
1;1257;46;9;1
0;1489;51;4;0
0;1402;51;6;0
0;1420;44;4;0
1;1338;55;8;0
0;1545;45;4;1
0;1711;58;2;1
0;1378;43;5;0
0;1604;52;4;1
1;1186;50;9;0
1;1478;52;5;0
1;1392;38;7;1
0;1482;54;5;0
1;1724;58;2;1
0;1492;51;4;0
0;1468;50;4;0
1;1431;43;7;1
1;1550;41;2;1
1;1518;41;5;1
0;1553;56;3;0
1;1366;51;7;0
0;1725;59;2;1
0;1659;65;7;1
1;1181;37;8;0
1;1566;57;4;0
0;1882;69;2;1
1;1489;57;6;0
0;1590;53;5;1
1;1520;53;4;0
0;1479;49;1;0
0;1648;55;3;1
1;1441;45;4;0
0;1362;33;4;0
0;1647;54;2;1
0;1520;60;6;0
1;1239;30;7;0
0;1418;47;5;0
1;1437;46;7;1
0;1478;54;5;0
0;1445;51;5;0
1;1358;57;8;0
1;1464;31;5;1
0;1608;50;3;1
1;1490;57;6;0
1;1342;40;6;0
1;1096;38;9;0
0;1364;46;6;0
1;1489;39;5;1
1;1390;38;7;1
1;1523;49;6;1
0;1661;57;4;1
0;1475;52;4;0
0;1697;58;3;1
0;1470;32;4;1
1;1537;50;6;1
1;1233;43;9;1
0;1582;48;3;1
0;1611;53;4;1
1;1375;34;7;1
0;1514;55;4;0
0;1569;64;8;1
1;1523;36;3;1
0;1570;57;2;0
1;1466;49;7;1
0;1464;50;4;0
0;1590;60;4;0
1;1432;51;6;0
0;1754;70;4;0
0;1340;43;6;0
0;1421;44;4;0
0;1377;39;4;0
1;1376;29;3;0
1;960;39;10;0
1;1548;56;7;1
0;1542;39;1;1
1;1294;49;9;1
1;1612;56;6;1
1;1103;66;11;0
0;1193;42;8;0
1;1134;45;9;0
1;1379;52;7;0
1;1597;55;6;1
1;1611;57;6;1
0;1488;54;5;0
0;1503;40;4;1
0;1424;45;4;0
1;1498;45;6;1
0;1637;52;1;1
1;1501;37;4;1
1;1486;37;5;1
0;1496;51;2;0
1;1457;47;4;0
1;1549;51;6;1
0;1652;66;5;0
1;1422;56;7;0
1;1665;65;7;1
0;1503;59;6;0
1;1513;48;6;1
1;1481;37;5;1
0;1524;54;3;0
0;1305;45;7;0
0;1423;37;6;1
1;1397;54;7;0
1;1379;41;5;0
0;1454;49;4;0
1;1510;47;6;1
1;1684;56;4;1
1;1519;38;4;1
1;1579;50;5;1
0;1479;49;3;0
1;1366;72;10;0
0;1545;42;2;1
1;1476;34;5;1
0;1567;48;4;1
0;1478;54;5;0
0;1508;56;5;0
1;1452;38;6;1
0;1504;56;5;0
0;1581;47;3;1
0;1448;47;3;0
0;1448;45;2;0
1;1249;32;7;0
1;957;44;11;1
0;1779;63;2;1
1;1444;39;6;1
1;1526;49;6;1
0;1452;45;2;0
1;1634;60;2;0
1;1690;59;5;1
1;1230;43;8;0
1;1297;36;8;1
1;1573;49;5;1
0;1513;41;4;1
0;1491;36;4;1
0;1489;52;4;0
1;1342;48;7;0
1;1556;52;6;1
0;1482;52;4;0
0;1722;59;2;1
1;1418;32;6;1
0;1596;51;4;1
0;1546;39;1;1
0;1543;46;4;1
1;1371;45;6;0
0;1589;59;3;0
1;1326;13;6;0
0;1413;44;4;0
0;1744;61;3;1
1;1504;42;5;1
1;1470;34;5;1
1;1392;49;8;1
1;1373;40;5;0
0;1459;59;7;0
1;1080;35;9;0
1;1597;60;7;1
0;1362;35;4;0
1;1569;44;3;1
1;1391;42;5;0
1;1516;35;3;1
0;1684;59;4;1
0;1496;50;3;0
0;1637;62;2;0
0;1477;39;5;1
1;1279;26;6;0
1;1513;17;3;1
0;1663;54;2;1
1;1404;49;6;0
0;1635;62;3;0
1;1486;37;5;1
1;1510;62;7;0
1;1429;46;5;0
0;1375;33;3;0
1;1623;57;6;1
1;1546;43;4;1
1;1294;36;8;1
1;1645;56;5;1
1;1438;36;6;1
0;1630;60;6;1
0;1572;57;3;0
0;1488;52;4;0
0;1682;63;6;1
0;1815;66;3;1
0;1507;51;2;0
0;1669;67;5;0
0;1411;56;7;0
0;1783;63;2;1
1;1614;57;6;1
1;1438;46;7;1
1;950;55;11;0
0;1629;54;4;1
1;1524;48;6;1
1;1578;45;3;1
1;1465;56;8;1
0;1411;51;6;0
0;1409;41;3;0
0;1657;56;4;1
1;1412;49;6;0
0;1758;63;4;1
1;1425;35;6;1
0;1429;46;4;0
0;1853;69;4;1
0;1556;58;4;0
0;1839;67;2;1
1;1176;50;9;0
0;1861;68;2;1
1;786;46;12;1
0;1647;58;5;1
0;1427;63;8;0
0;1447;59;7;0
0;1424;49;5;0
0;1828;66;2;1
1;1508;62;7;0
0;1761;65;5;1
0;1588;49;4;1
1;1175;60;10;0
0;1689;65;1;0
0;1971;75;4;1
0;1601;63;5;0
0;1681;59;4;1
1;1202;53;10;1
0;1371;29;1;0
1;1415;45;5;0
0;1395;50;6;0
0;1533;61;6;0
1;1186;38;8;0
0;1439;45;3;0
0;1464;48;2;0
1;1562;45;4;1
0;1508;52;3;0
0;1420;52;6;0
1;1357;50;7;0
1;1521;35;3;1
0;1410;41;3;0
1;1214;54;9;0
1;1546;42;4;1
1;1213;40;8;0
0;1433;52;6;0
1;1548;47;5;1
0;1630;52;3;1
0;1442;50;5;0
1;937;34;10;0
1;1473;34;5;1
1;933;67;12;0
1;1350;43;6;0
1;1652;52;2;1
1;1598;52;5;1
0;1706;68;7;1
0;1740;61;3;1
1;1368;50;7;0
0;1496;32;2;1
0;1379;34;2;0
0;1597;59;3;0
0;1415;44;4;0
1;1591;61;5;0
0;1558;58;4;0
1;1688;62;6;1
1;1238;56;10;1
0;1389;37;3;0
0;1827;74;4;0
1;1243;43;9;1
0;1378;48;6;0
0;1544;59;5;0
0;1519;53;3;0
1;1493;31;4;1
0;1599;61;4;0
1;1474;56;8;1
1;1304;31;6;0
0;1418;41;3;0
1;1853;68;4;1
1;1592;48;4;1
1;1514;37;4;1
0;1552;59;5;0
1;1488;28;4;1
1;1503;36;4;1
1;1465;63;9;1
0;1695;57;2;1
1;1574;50;5;1
0;1446;48;4;0
0;1084;41;9;0
0;1429;52;6;0
0;1540;56;4;0
1;1638;50;2;1
0;1625;53;4;1
0;1433;46;4;0
1;1541;56;7;1
1;1301;33;6;0
1;1431;51;6;0
1;1257;47;8;0
1;1671;65;7;1
0;1602;51;4;1
0;1530;47;5;1
0;1579;45;1;1
0;1563;49;5;1
0;1727;59;2;1
0;1406;47;5;0
1;1205;52;9;0
1;1431;32;6;1
1;1469;34;5;1
1;1421;45;5;0
1;1523;48;6;1
0;1597;51;4;1
1;1498;23;3;1
0;1424;45;4;0
1;1655;60;6;1
0;1670;54;2;1
0;1545;66;7;0
0;1674;63;6;1
1;1484;44;6;1
0;1607;52;4;1
0;1467;60;7;0
0;1384;39;4;0
1;1450;49;5;0
0;1357;39;5;0
0;1457;35;5;1
1;1602;55;6;1
0;1520;41;4;1
0;1559;56;1;0
1;1512;27;2;1
0;1536;55;4;0
1;1316;45;7;0
0;1651;58;5;1
1;1787;64;4;1
0;1670;56;3;1
0;1750;68;1;0
1;844;45;11;0
1;1648;53;4;1
0;1713;59;3;1
0;1774;69;6;1
1;1396;41;5;0
0;1595;49;3;1
1;1567;48;5;1
1;1254;36;7;0
0;1510;54;4;0
1;1405;49;6;0
1;1415;42;4;0
1;1199;36;9;1
0;1488;57;6;0
0;1537;55;3;0
1;1607;53;5;1
0;1549;46;4;1
1;1424;46;5;0
1;1382;52;7;0
1;1401;40;7;1
0;1634;65;5;0
1;1407;54;7;0
0;1620;53;4;1
0;1663;54;1;1
0;1453;47;3;0
0;1196;42;8;0
0;1441;45;3;0
0;1701;62;5;1
0;1396;38;3;0
1;1434;53;8;1
0;1530;54;3;0
0;1552;58;4;0
1;1575;46;4;1
0;1568;48;4;1
1;1598;48;3;1
1;1269;47;9;1
0;1487;40;5;1
0;1725;61;4;1
1;1467;51;5;0
0;1392;40;3;0
0;1673;56;3;1
0;1424;46;4;0
0;1460;47;3;0
0;1364;39;5;0
1;1398;42;5;0
1;1448;39;6;1
1;1442;38;6;1
1;1661;57;5;1
1;1558;47;5;1
0;1449;51;5;0
0;1429;45;4;0
1;1375;39;5;0
1;1822;68;5;1
1;1591;54;6;1
0;1546;55;1;0
0;1310;47;7;0
0;1601;51;4;1
1;1521;48;6;1
1;1632;54;5;1
0;1659;66;5;0
0;1599;48;0;1
1;1696;60;5;1
1;1513;54;7;1
1;1010;46;10;0
0;1568;61;5;0
1;1530;49;6;1
1;1391;39;7;1
0;1524;54;3;0
0;1631;53;3;1
0;1648;54;3;1
0;1777;65;4;1
1;1571;43;1;1
0;1605;48;1;1
1;1285;33;8;1
1;1314;36;6;0
1;1231;45;8;0
1;1342;41;6;0
1;1467;54;6;0
1;1552;52;6;1
0;1468;50;4;0
0;1746;74;6;0
1;1589;46;3;1
0;1519;54;4;0
0;1629;54;4;1
0;1436;47;4;0
1;1134;44;9;0
0;1561;43;1;1
0;1476;39;5;1
0;1594;50;3;1
0;1433;45;4;0
0;1469;53;5;0
0;1415;47;5;0
0;1540;55;3;0
1;1511;58;6;0
1;229;51;14;0
0;1659;63;2;0
1;1344;44;8;1
0;1514;36;1;1
1;1451;53;6;0
1;1121;42;9;0
0;1641;55;4;1
0;1548;62;6;0
0;1899;70;2;1
1;1519;60;8;1
0;1426;42;1;0
1;1329;39;6;0
0;1453;51;5;0
0;1785;64;2;1
1;1484;53;5;0
1;1466;40;6;1
0;1249;49;8;0
1;1240;46;8;0
1;1568;46;4;1
0;1508;34;2;1
1;1503;29;3;1
0;1752;74;6;0
0;1599;61;7;1
0;1571;67;7;0
1;1569;66;7;0
1;1530;45;5;1
0;1484;50;3;0
0;1637;54;3;1
1;1648;59;6;1
0;1614;58;6;1
0;1535;53;1;0
1;1684;55;2;1
0;1685;56;2;1
1;1543;55;7;1
1;1311;44;7;0
0;1550;44;3;1
1;1528;37;3;1
1;1463;34;5;1
1;1551;51;6;1
0;1429;52;6;0
1;1573;49;5;1
1;1834;74;7;1
1;1461;48;7;1
0;1329;49;7;0
0;1452;48;4;0
1;1697;63;6;1
1;1177;50;9;0
0;1462;60;7;0
0;1746;68;2;0
0;1561;56;3;0
0;1511;57;5;0
0;1446;32;5;1
1;1528;49;6;1
0;1574;52;5;1
0;1539;43;3;1
0;1439;46;4;0
1;1423;44;7;1
1;1607;66;8;1
1;1534;42;4;1
1;1455;58;7;0
0;1527;65;7;0
0;1522;54;3;0
0;1551;62;6;0
1;1394;38;4;0
0;1608;61;4;0
1;1609;48;3;1
1;1479;43;6;1
0;1260;50;8;0
0;1703;61;5;1
0;1667;70;6;0
1;1475;60;7;0
0;1602;54;5;1
1;1291;42;7;0
0;1607;51;3;1
1;1361;46;8;1
0;1505;39;4;1
1;1480;48;3;0
1;1326;41;8;1
0;1406;47;5;0
1;1496;51;4;0
1;1597;60;7;1
0;1579;59;4;0
0;1781;70;2;0
1;1642;63;7;1
1;1164;49;10;1
0;1560;50;5;1
0;1758;61;2;1
1;1405;50;8;1
0;1629;60;6;1
0;1512;59;6;0
0;1281;33;6;0
0;1629;52;2;1
1;1395;39;7;1
0;1517;60;6;0
0;1404;44;4;0
0;1584;64;6;0
0;1343;38;5;0
1;1149;46;9;0
0;1414;51;6;0
1;1554;41;3;1
1;1485;51;7;1
0;1720;59;2;1
0;1377;43;5;0
0;1473;53;5;0
1;1298;52;8;0
0;1775;73;5;0
0;1620;59;6;1
1;1564;63;8;1
0;1602;67;8;1
0;1741;68;2;0
1;1502;46;6;1
0;1523;39;3;1
0;1739;62;4;1
0;1516;50;6;1
0;1370;47;6;0
0;1530;41;3;1
1;1638;55;5;1
0;1623;54;4;1
1;1568;59;5;0
1;1719;68;7;1
1;1565;41;3;1
0;1360;40;5;0
1;1371;38;5;0
0;1666;64;3;0
1;1564;43;3;1
0;1373;47;6;0
1;1096;54;10;0
1;1385;31;3;0
0;1836;67;3;1
1;1488;52;7;1
1;1158;48;9;0
0;1729;59;1;1
1;1544;42;4;1
1;1489;58;8;1
0;1604;61;4;0
1;1586;44;1;1
1;1458;48;7;1
0;1490;47;6;1
1;1310;34;6;0
0;1600;52;4;1
0;1565;45;3;1
0;1573;55;6;1
0;1485;50;3;0
0;1486;42;5;1
0;1926;78;3;0
0;1541;56;3;0
0;1750;61;1;1
0;1423;45;4;0
1;1427;51;6;0
0;1558;56;2;0
0;1592;58;1;0
1;1199;37;9;1
0;1744;70;4;0
0;1634;64;7;1
1;1475;30;4;1
1;1123;45;10;1
1;601;35;12;0
1;1637;55;5;1
1;1528;68;8;0
0;1673;56;3;1
1;1353;45;8;1
0;1769;66;5;1
1;1599;58;3;0
0;1642;68;6;0
0;1569;45;3;1
1;1031;25;10;1
1;1542;57;5;0
1;1478;50;7;1
0;1398;42;4;0
0;1501;39;4;1
0;1545;54;1;0
0;1584;47;3;1
0;1546;41;1;1
1;804;38;11;0
1;1674;55;4;1
0;1639;52;2;1
0;1591;53;5;1
1;1394;60;8;0
0;1548;56;3;0
0;1365;41;5;0
1;1852;67;3;1
1;1569;53;6;1
0;1457;52;5;0
1;1555;46;5;1
0;1488;52;4;0
0;1404;43;4;0
1;1634;79;9;0
0;1821;67;4;1
0;1643;57;5;1
1;1588;48;4;1
0;1505;54;4;0
0;1594;65;6;0
1;1290;51;8;0
0;1644;55;4;1
1;1398;48;6;0
0;1495;56;5;0
1;1301;52;8;0
0;1751;69;3;0
1;1475;35;5;1
1;1737;62;5;1
1;1655;63;7;1
0;1860;68;2;1
1;1258;48;8;0
1;1556;47;5;1
1;1818;73;7;1
0;1447;48;4;0
1;1708;58;4;1
1;1376;39;5;0
1;1467;55;6;0
0;1680;66;4;0
1;1581;47;4;1
0;1421;43;4;0
1;1570;53;6;1
0;1714;60;4;1
0;1481;57;6;0
1;1055;50;10;0
1;1517;54;7;1
0;1383;34;3;0
1;1522;60;8;1
0;1577;49;4;1
0;1426;45;4;0
0;1467;50;4;0
1;1462;30;5;1
0;1407;46;5;0
1;1505;53;7;1
0;1428;43;3;0
1;1531;40;4;1
1;1426;47;5;0
0;1493;55;5;0
0;1347;58;8;0
0;1205;64;10;0
0;1685;58;4;1
1;1441;45;4;0
1;1628;54;5;1
1;1256;45;9;1
1;1596;48;4;1
0;1617;51;3;1
0;1629;54;4;1
0;1383;38;3;0
1;1498;31;4;1
1;1097;57;11;1
0;1534;42;3;1
1;1152;24;8;0
1;1458;39;6;1
1;1334;48;7;0
0;1643;54;3;1
0;1635;65;5;0
0;1563;47;4;1
0;1276;41;7;0
0;1806;64;1;1
1;1534;50;6;1
0;1741;61;3;1
0;1540;59;5;0
0;1586;59;3;0
0;1371;41;5;0
1;1535;42;4;1
1;1488;51;7;1
1;1171;49;9;0
0;1585;58;2;0
1;1376;48;8;1
1;1541;46;5;1
1;1213;53;10;1
0;1624;59;6;1
1;1405;50;8;1
0;1565;57;3;0
0;1312;25;5;0
0;1462;60;7;0
0;1448;51;5;0
1;1450;62;9;1
0;1656;55;4;1
0;1513;52;1;0
1;1516;26;1;1
1;1479;50;7;1
1;1326;46;7;0
0;1493;22;2;1
0;1474;49;3;0
1;1331;52;9;1
0;1740;61;2;1
0;1404;45;5;0
1;1647;54;4;1
0;1464;48;3;0
1;1501;57;6;0
0;1617;64;5;0
0;1434;44;3;0
0;1510;63;7;0
0;1630;51;0;1
0;2014;76;2;1
0;1430;53;6;0
0;1593;51;4;1
0;1484;51;4;0
1;1473;34;5;1
1;1296;43;7;0
0;1369;36;4;0
1;1529;35;2;1
1;1699;56;2;1
0;1498;53;4;0
1;1505;47;6;1
1;1088;39;9;0
1;1481;43;6;1
1;1586;59;4;0
0;1495;34;3;1
0;1442;47;4;0
0;1774;72;7;1
0;1433;43;2;0
1;1315;45;7;0
0;1417;52;6;0
0;1508;37;3;1
0;1607;50;2;1
1;1309;44;7;0
1;1499;41;5;1
0;1766;66;5;1
0;1484;62;7;0
1;1294;26;6;0
1;1484;43;6;1
1;1785;68;6;1
1;1406;49;6;0
0;1756;61;1;1
1;1609;61;7;1
0;1592;49;3;1
1;1456;41;6;1
0;1876;74;6;1
0;1386;36;3;0
0;1527;46;5;1
1;1488;44;6;1
0;1274;52;8;0
0;1390;36;3;0
1;1328;47;7;0
0;1554;43;1;1
1;1415;28;6;1
0;1638;53;3;1
1;1498;34;4;1
0;1645;55;4;1
1;1563;48;5;1
1;1653;57;5;1
0;1544;57;4;0
0;1436;47;4;0
1;1529;44;5;1
1;1725;60;4;1
0;1535;56;4;0
0;1372;41;5;0
0;1383;30;2;0
0;1770;63;3;1
1;1437;57;7;0
1;1507;47;6;1
0;1423;38;6;1
0;1540;58;5;0
1;1475;55;6;0
0;1305;38;6;0
0;1793;65;3;1
0;1447;48;4;0
1;1323;41;8;1
0;1558;47;4;1
0;1578;57;1;0
0;1585;58;3;0
1;1120;56;10;0
1;1600;49;4;1
1;1530;49;6;1
1;1462;48;7;1
0;1449;60;7;0
1;1598;52;5;1
0;1460;48;3;0
0;1712;59;3;1
0;1445;51;5;0
1;1037;48;10;0
0;1403;40;3;0
0;1495;51;3;0
1;1416;60;9;1
1;1342;32;5;0
0;1923;71;2;1
1;1719;59;4;1
0;1376;34;3;0
0;1718;72;6;0
1;1572;49;5;1
0;1622;53;4;1
1;1435;57;7;0
1;1612;56;6;1
1;1258;38;7;0
1;988;47;11;1
1;1162;62;11;1
1;1528;37;3;1
1;1150;48;10;1
0;1981;76;4;1
0;1512;51;2;0
1;1514;41;5;1
1;1316;38;6;0
0;1357;40;5;0
0;1500;51;3;0
0;1820;73;3;0
1;1443;57;7;0
1;1343;49;7;0
0;1585;53;5;1
0;1424;48;5;0
1;1353;49;7;0
0;1671;55;1;1
0;1427;44;3;0
0;1614;55;5;1
1;1531;55;7;1
1;1447;38;6;1
0;1570;57;3;0
0;1516;60;6;0
1;1469;51;5;0
0;1457;47;3;0
1;1401;48;6;0
1;1507;53;7;1
1;1586;59;7;1
1;1561;42;3;1
0;1412;44;4;0
1;1512;31;2;1
1;1468;41;6;1
1;1553;59;5;0
0;1537;55;3;0
1;1316;62;10;1
0;1683;68;5;0
1;1440;52;6;0
1;1089;39;10;1
1;1567;53;6;1
1;1424;45;5;0
0;1381;39;4;0
0;1502;50;1;0
0;1661;62;6;1
0;1523;57;5;0
1;1396;50;8;1
0;1469;50;4;0
1;1456;39;6;1
0;1533;39;0;1
0;1394;50;6;0
1;1403;48;6;0
1;1529;39;4;1
0;1507;36;3;1
0;1529;47;5;1
1;1513;42;5;1
0;1578;68;7;0
1;1539;50;6;1
0;1542;55;3;0
0;1511;35;1;1
1;1424;44;7;1
0;1542;57;4;0
1;1268;49;8;0
0;1612;55;5;1
1;1436;45;7;1
1;1601;47;2;1
0;1683;60;5;1
1;1420;45;5;0
0;1566;46;3;1
0;1434;44;3;0
1;1433;44;7;1
1;1223;40;9;1
0;1591;53;5;1
1;1319;45;7;0
0;1424;41;1;0
1;1304;37;8;1
1;1491;30;4;1
0;1428;48;5;0
0;1788;63;0;1
1;1415;42;7;1
0;1368;53;7;0
0;1495;52;4;0
1;1354;42;6;0
1;1457;47;7;1
0;1506;55;7;1
1;1604;48;3;1
0;1429;40;2;0
1;1548;40;3;1
0;1549;49;5;1
1;1087;38;10;1
0;1614;53;4;1
1;1507;47;6;1
0;1367;39;4;0
1;1500;40;5;1
0;1441;54;6;0
0;1489;58;6;0
1;1598;49;4;1
1;1301;34;6;0
0;1402;41;4;0
0;1497;51;2;0
1;1556;52;6;1
0;1532;56;4;0
0;1621;51;1;1
1;1549;51;6;1
1;1452;39;6;1
0;1406;41;3;0
0;1490;53;4;0
1;1563;45;4;1
0;1452;47;3;0
0;1634;54;4;1
0;1369;35;4;0
0;1601;48;2;1
1;1137;45;9;0
1;1517;32;2;1
1;1367;47;8;1
0;1591;62;5;0
1;1462;49;7;1
1;1775;63;4;1
1;1654;53;3;1
0;1507;60;6;0
1;1317;54;8;0
1;1492;66;8;0
1;1354;42;6;0
0;1747;61;2;1
1;1495;40;5;1
0;1504;36;3;1
1;1410;51;8;1
0;1472;45;6;1
0;1599;62;5;0
1;1435;51;6;0
1;1548;46;5;1
1;1598;47;3;1
0;1604;50;3;1
0;1649;63;3;0
0;1571;51;5;1
0;1666;65;4;0
1;1393;54;7;0
0;1586;58;2;0
1;1544;42;4;1
0;1585;65;6;0
1;1529;49;6;1
0;1391;41;4;0
1;1378;35;7;1
1;1385;52;7;0
0;1378;33;3;0
0;1818;65;1;1
1;1527;44;5;1
1;1601;61;7;1
0;1625;50;2;1
0;1484;50;3;0
0;1428;46;4;0
1;1643;56;5;1
1;1360;56;8;0
1;1409;42;7;1
1;1696;59;5;1
0;1559;45;3;1
1;1499;35;4;1
0;1453;50;7;1
1;1448;42;2;0
0;1555;56;2;0
